""	"Roméo Garnier"	"16"	"79"	"137"	"Fransa"	"AFC Ajax"	"£2.936.574"	"ST "	"51,57"	"73,4"
""	"Nicolaj Thomsen"	"32"	"96"	"137"	"Danimarka"	""	"£0"	"M/AM RLC"	"55,59"	"55,59"
""	"Robert Skov"	"29"	"133"	"137"	"Danimarka,İspanya"	"1. FC Union Berlin"	"£2.960.447"	"WB/AM RL"	"63,21"	"63,21"
""	"Salim El Jebari"	"21"	"106"	"137"	"Fas,İspanya"	"A. Madrid"	"£2.143.232"	"M/AM RLC"	"57,41"	"70,4"
""	"Szymon Piasta"	"16"	"84"	"137"	"Polonya"	"Legia Warszawa"	"£1.063.965"	"M/AM C"	"52,44"	"72,73"
""	"Valdemar Lund"	"22"	"114"	"137"	"Danimarka,Polonya"	"Molde FK"	"£2.725.301"	"D C"	"64,55"	"75,39"
""	"Christian Cappis"	"26"	"113"	"137"	"Amerika Birleşik Devletleri"	"FC Dallas"	"£944.239"	"DM/M LC"	"57,25"	"62,54"
""	"Joe Bryan"	"32"	"113"	"137"	"İngiltere,İskoçya"	"Millwall"	"£0"	"D/WB L"	"58,54"	"58,54"
""	"George Johnston"	"27"	"112"	"137"	"İskoçya,İngiltere"	"Preston North End"	"£1.457.109"	"D C"	"62,43"	"67,55"
""	"Tomás Ahumada"	"24"	"106"	"137"	"Şili"	"Audax Italiano"	"£222.764"	"GK "	"55"	"67,28"
""	"Anthony Patterson"	"25"	"129"	"137"	"İngiltere"	"Sunderland"	"£5.973.000"	"GK "	"63,06"	"66,69"
""	"Aji Alese"	"24"	"124"	"137"	"İngiltere,Nijerya"	"Sunderland"	"£3.379.860"	"D LC"	"63,12"	"68,51"
""	"Ellis Simms"	"24"	"120"	"137"	"Polonya,İngiltere,Jamaika"	"Coventry City"	"£5.919.000"	"ST "	"61,71"	"65,16"
""	"Matěj Kovář"	"25"	"130"	"137"	"Çekya"	"PSV"	"£4.609.840"	"GK "	"67,17"	"70,56"
""	"Bodin Tomašević"	"19"	"95"	"137"	"Karadağ"	"Bologna FC 1909"	"£1.550.386"	"D C"	"57,77"	"75,13"
""	"Josh Wilson-Esbrand"	"22"	"115"	"137"	"İngiltere"	"Manchester City"	"£282.960"	"D/WB L"	"61,37"	"70,24"
""	"Luka Đorđević"	"19"	"97"	"137"	"Sırbistan"	"FK Čukarički Beograd"	"£902.576"	"ST L"	"53,68"	"69,35"
""	"Cody Drameh"	"23"	"112"	"137"	"Gambiya,İngiltere"	"Hull City"	"£2.970.200"	"D/WB RL"	"58,4"	"66,39"
""	"Adrián Aldrete"	"37"	"109"	"137"	"Meksika"	"Xoloitzcuintles de Tijuana"	"£32.958"	"D L"	"61,49"	"61,49"
""	"Lewis Fiorini"	"23"	"100"	"137"	"İskoçya,İngiltere"	"Stockport County"	"£877.992"	"M/AM C"	"57,68"	"69,37"
""	"Yago Santiago"	"22"	"116"	"137"	"İspanya"	"Elche"	"£1.400.014"	"M/AM LC"	"59,87"	"68,13"
""	"Ashley Westwood"	"35"	"122"	"137"	"İngiltere"	"Charlotte Football Club"	"£299.243"	"DM/M C"	"62,99"	"62,99"
""	"Jeroen Zoet"	"34"	"124"	"137"	"Hollanda"	"AZ Alkmaar"	"£300.000.000"	"GK "	"65,33"	"65,33"
""	"Jeffrey Schlupp"	"32"	"108"	"137"	"Gana,Almanya,İngiltere"	"Norwich City"	"£92.702"	"D/WB/M LC"	"58,4"	"58,4"
""	"Jake Cooper"	"30"	"116"	"137"	"İngiltere"	"Millwall"	"£3.744.482"	"D C"	"65,45"	"65,45"
""	"Miguel Ángel Herrera"	"36"	"101"	"137"	"Meksika"	""	"£0"	"D C"	"58,76"	"58,76"
""	"Max Lowe"	"28"	"115"	"137"	"İngiltere"	"Sheffield Wednesday"	"£2.565.000"	"D/WB L"	"61,4"	"64,36"
""	"Giovani Hernández"	"32"	"98"	"137"	"Meksika"	"Coyotes de Tlaxcala FC"	"£300.000.000"	"M LC"	"59,05"	"59,05"
""	"Aldo Rocha"	"32"	"121"	"137"	"Meksika"	"CD Atlas"	"£183.412"	"DM/M C"	"60,47"	"60,47"
""	"Regan Poole"	"27"	"115"	"137"	"Galler"	"Portsmouth"	"£3.399.300"	"D C"	"61,93"	"66,41"
""	"Akin Famewo"	"26"	"115"	"137"	"İngiltere,Nijerya"	"Hull City"	"£1.197.504"	"D LC"	"64,31"	"70,5"
""	"Jordan Zemura"	"25"	"131"	"137"	"Zimbabve,İngiltere"	"Udinese Calcio"	"£6.208.365"	"D/WB/M L"	"65,42"	"66,71"
""	"Callum Styles"	"25"	"116"	"137"	"Macaristan,İngiltere,Ukrayna"	"West Bromwich Albion"	"£3.731.400"	"D/WB/DM/M/AM LC"	"57,74"	"63,3"
""	"Facundo Ortíz"	"19"	"96"	"137"	"Arjantin"	"Club Sportivo Independiente Rivadavia"	"£3.433.044"	"DM/M C"	"55,93"	"72,67"
""	"Ben Wilmot"	"25"	"117"	"137"	"İrlanda Cumhuriyeti,İngiltere"	"Stoke City"	"£2.489.761"	"D RC"	"64,46"	"71,51"
""	"Erick Aguirre"	"28"	"125"	"137"	"Meksika"	"CF Monterrey"	"£803.645"	"D RL"	"64,72"	"64,72"
""	"Jaine Barreiro"	"31"	"130"	"137"	"Kolombiya"	"Club León"	"£2.011.170"	"D RC"	"67,38"	"67,38"
""	"Orian Goren"	"16"	"94"	"137"	"İsrail,Çekya"	"Barcelona"	"£5.586.232"	"DM/M C"	"55,87"	"73,41"
""	"Alexis Peña"	"29"	"129"	"137"	"Meksika"	"CD Necaxa"	"£788.203"	"D C"	"65,2"	"65,77"
""	"Anthony Bermont"	"20"	"115"	"137"	"Fransa"	"RC Lens"	"£4.856.842"	"AM RLC"	"61,84"	"71,77"
""	"Cristian Arango"	"30"	"132"	"137"	"Kolombiya,Amerika Birleşik Devletleri"	"San Jose Earthquakes"	"£6.600.558"	"ST C"	"66,29"	"66,29"
""	"Sérgio Mosquera"	"31"	"116"	"137"	"Kolombiya"	"Azul y Blanco Millonarios Fútbol Club S. A."	"£219.761"	"D C"	"63,91"	"63,91"
""	"Yony González"	"31"	"123"	"137"	"Kolombiya"	"El Equipo del Pueblo S.A."	"£300.000.000"	"AM/ST RLC"	"63,19"	"63,19"
""	"Emanuele Sala"	"17"	"85"	"137"	"İtalya"	"Casciavit Milano"	"£1.840.759"	"DM/M C"	"55,18"	"76,13"
""	"Aldo Cruz"	"28"	"121"	"137"	"Meksika"	"Club Atlético San Luis"	"£1.479.803"	"D/WB L"	"62,59"	"63,69"
""	"Deiver Machado"	"32"	"132"	"137"	"Kolombiya,Fransa"	"FC Nantes"	"£300.000.000"	"D/WB L"	"66,42"	"66,42"
""	"Sean Roughan"	"22"	"114"	"137"	"İrlanda Cumhuriyeti"	"Huddersfield Town"	"£826.000"	"D LC"	"61,5"	"71,82"
""	"Alexis Gutiérrez"	"25"	"124"	"137"	"Meksika"	"Club América"	"£413.411"	"DM/M/AM C"	"58,95"	"61,83"
""	"Abraham Del Moral"	"24"	"111"	"137"	"İspanya"	"Teruel"	"£152.754"	"D C"	"58,76"	"68,8"
""	"Pau Bergés"	"16"	"84"	"137"	"İspanya"	"Barcelona"	"£1.572.855"	"D/WB LC"	"51,32"	"71,17"
""	"José Luis Moreno"	"28"	"108"	"137"	"Kolombiya"	"CB Sports Club"	"£358.228"	"D C"	"61,39"	"65,28"
""	"Jaden Slory"	"20"	"121"	"137"	"Hollanda,Surinam"	"Feyenoord Rotterdam"	"£4.300.293"	"AM RL"	"61,05"	"68,18"
""	"Carlos Vargas"	"26"	"104"	"137"	"Meksika"	"Los Angeles Football Club"	"£833.490"	"D LC"	"59,63"	"68,19"
""	"Isaiah Jones"	"26"	"120"	"137"	"Guyana,İngiltere"	"Luton Town"	"£7.260.000"	"WB/M/AM RL"	"59,95"	"62,18"
""	"José Castillo"	"23"	"118"	"137"	"Meksika"	"CD Guadalajara"	"£880.723"	"D/WB RL"	"60,63"	"68,8"
""	"Ciro Armoa"	"19"	"90"	"137"	"Arjantin"	"Club Atlético Rosario Central"	"£1.551.112"	"M/AM/ST C"	"57,52"	"77,26"
""	"Sven Ulreich"	"37"	"118"	"137"	"Almanya"	"FC Bayern München"	"£39.321"	"GK "	"66,06"	"66,06"
""	"Ignacio Gómez"	"19"	"97"	"137"	"Arjantin"	"Club Atlético Vélez Sarsfield"	"£3.433.044"	"DM/M C"	"54,73"	"70,71"
""	"Souza"	"19"	"120"	"137"	"Brezilya"	"Tottenham Hotspur"	"£12.055.467"	"D L"	"64,81"	"72,85"
""	"Vasilis Barkas"	"31"	"128"	"137"	"Yunanistan,Hollanda"	"FC Utrecht"	"£300.000.000"	"GK "	"67,22"	"67,88"
""	"Enda Stevens"	"35"	"102"	"137"	"İrlanda Cumhuriyeti"	"Shamrock Rovers"	"£300.000.000"	"D/WB L"	"60,3"	"60,3"
""	"Niko Horvat"	"17"	"84"	"137"	"Hırvatistan,Belçika"	"Borussia Mönchengladbach"	"£916.058"	"M/AM RLC"	"52,73"	"73,13"
""	"Jonas Svensson"	"32"	"120"	"137"	"Norveç"	"Rosenborg BK"	"£300.000.000"	"D R"	"64,75"	"64,75"
""	"Gustav Wikheim"	"32"	"115"	"137"	"Norveç,Brezilya"	"Strømsgodset Toppfotball"	"£300.000.000"	"AM RL"	"61,23"	"61,23"
""	"Kristian Thorstvedt"	"26"	"131"	"137"	"Norveç"	"U.S. Sassuolo Calcio"	"£5.151.587"	"M/AM C"	"65,76"	"66,4"
""	"Jens Petter Hauge"	"25"	"137"	"137"	"Norveç"	"FK Bodø/Glimt"	"£7.976.382"	"AM RLC"	"65,33"	"65,33"
""	"Casper Øyvann"	"25"	"122"	"137"	"Norveç"	"Molde FK"	"£3.165.042"	"D C"	"64,7"	"70,02"
""	"Mathias Kjølø"	"24"	"121"	"137"	"Norveç"	"FC Twente"	"£5.452.442"	"DM/M C"	"62,18"	"66,54"
""	"Sebastian Tounekti"	"23"	"124"	"137"	"Tunus,Norveç"	"Celtic"	"£7.998.210"	"AM RL"	"64,34"	"68,92"
""	"Elias Hagen"	"25"	"109"	"137"	"Norveç"	"Vålerenga Fotball"	"£824.908"	"DM/M C"	"59,44"	"65,32"
""	"Magnus Sjøeng"	"23"	"105"	"137"	"Norveç"	"Vålerenga Fotball"	"£1.075.361"	"GK "	"60,83"	"74,5"
""	"Valentin Mihăilă"	"25"	"120"	"137"	"Romanya"	"Rizespor A.Ş."	"£2.131.123"	"AM L"	"60,57"	"63,95"
""	"Denis Drăguş"	"26"	"120"	"137"	"Romanya"	"Trabzonspor A.Ş."	"£3.390.369"	"AM/ST L"	"62,57"	"63,74"
""	"Roman Zobnin"	"31"	"118"	"137"	"Rusya"	"Spartak Moscow"	"£300.000.000"	"DM/M RC"	"60,93"	"60,93"
""	"Tristan Spranger"	"18"	"87"	"137"	"Almanya"	"TSG 1899 Hoffenheim"	"£836.551"	"D/WB LC"	"55,69"	"75,97"
""	"Anton Miranchuk"	"29"	"126"	"137"	"Rusya"	"Dinamo Moscow"	"£5.558.190"	"M/AM LC"	"61,94"	"61,94"
""	"Nelson Palacio"	"24"	"112"	"137"	"Kolombiya"	"Real Salt Lake"	"£2.022.262"	"DM/M C"	"59,81"	"69,64"
""	"Fillip Voster Botnen"	"19"	"95"	"137"	"Norveç"	"Viking FK"	"£2.592.413"	"D C"	"58,02"	"75,81"
""	"Woody Williamson"	"19"	"82"	"137"	"İskoçya,İngiltere"	"Ipswich Town"	"£915.257"	"GK "	"50"	"69,74"
""	"Pedro Gallese"	"35"	"125"	"137"	"Peru,Amerika Birleşik Devletleri"	"Club Profesional Deportivo Cali S.A."	"£186.127"	"GK "	"63,72"	"63,72"
""	"Matías Dituro"	"38"	"122"	"137"	"Arjantin,İtalya,Şili"	"Elche"	"£724.595"	"GK "	"63,28"	"63,28"
""	"Liam Morrison"	"22"	"118"	"137"	"İskoçya"	"Queens Park Rangers"	"£4.619.000"	"D C"	"63,22"	"71,99"
""	"Stefan Mugoša"	"33"	"117"	"137"	"Karadağ"	"Incheon United FC"	"£176.272"	"ST C"	"60,19"	"60,19"
""	"Abdoulaye Bamba"	"16"	"71"	"137"	"Fransa"	"Stade Rennais FC"	"£782.279"	"D C"	"51,93"	"74,96"
""	"Jacob Watson"	"16"	"79"	"137"	"İngiltere"	"Manchester United"	"£1.681.167"	"D LC"	"51,83"	"73,78"
""	"Rodrigo Cunha"	"18"	"69"	"137"	"Portekiz"	"Vitória Sport Clube"	"£282.594"	"M C"	"51,06"	"74,6"
""	"Dominik Pech"	"19"	"92"	"137"	"Çekya"	"SK Slavia Praha"	"£940.000"	"M/AM C"	"53,33"	"70,85"
""	"Mihajlo Ivančević"	"26"	"108"	"137"	"Sırbistan"	"Lyngby Boldklub"	"£603.275"	"D C"	"60,1"	"67,73"
""	"Diego Laxalt"	"32"	"120"	"137"	"Uruguay,İtalya"	"Club Atlético Peñarol"	"£300.000.000"	"D/WB/DM/M L"	"59,68"	"59,68"
""	"Bernardo Nunes"	"16"	"79"	"137"	"Portekiz"	"Sport Lisboa e Benfica"	"£1.856.315"	"AM RL"	"50,94"	"72,51"
""	"Santiago Mele"	"28"	"125"	"137"	"Uruguay,İtalya"	"CF Monterrey"	"£4.436.374"	"GK "	"63,78"	"67,09"
""	"Martín Satriano"	"24"	"124"	"137"	"Uruguay,İtalya"	"Olympique Lyonnais"	"£3.507.304"	"ST "	"61,43"	"65,34"
""	"Felipe Carballo"	"28"	"128"	"137"	"Uruguay,İtalya"	"GRE"	"£873.200"	"DM/M C"	"62,98"	"62,98"
""	"Junior Alonso"	"32"	"127"	"137"	"Paraguay"	"ATM"	"£1.477.215"	"D LC"	"64,55"	"64,55"
""	"Carlos González"	"32"	"124"	"137"	"Paraguay"	"Club Deportivo Independiente del Valle"	"£300.000.000"	"ST "	"60,71"	"60,71"
""	"Robert Morales"	"26"	"126"	"137"	"Paraguay"	"Deportivo Toluca"	"£1.622.120"	"ST "	"62,19"	"62,94"
""	"Takumi Kumakura"	"23"	"51"	"137"	"Japonya"	"Kagoshima United FC"	"£0"	"GK "	"44,56"	"72,01"
""	"Bryan Okoh"	"22"	"112"	"137"	"İsviçre,Amerika Birleşik Devletleri,Nijerya"	"AJ Auxerre"	"£2.121.627"	"D C"	"62,03"	"73,35"
""	"Junior Sornoza"	"31"	"125"	"137"	"Ekvador"	"Club Deportivo Independiente del Valle"	"£300.000.000"	"AM RC"	"64,58"	"64,58"
""	"Jefferson Savarino"	"28"	"134"	"137"	"Venezuela,Amerika Birleşik Devletleri,İtalya"	"FLU"	"£9.768.234"	"M/AM RC"	"65,94"	"65,94"
""	"Byron Castillo"	"30"	"121"	"137"	"Ekvador,Kolombiya"	"Barcelona Sporting Club"	"£839.487"	"D/WB R"	"63,02"	"63,02"
""	"Jesús Bueno"	"26"	"116"	"137"	"Venezuela,Amerika Birleşik Devletleri"	"Philadelphia Union"	"£2.610.901"	"DM/M C"	"59,72"	"65,21"
""	"Antonio David"	"19"	"102"	"137"	"İspanya"	"Albacete"	"£2.042.985"	"DM/M C"	"60"	"75,33"
""	"Jovanny Bolívar"	"23"	"112"	"137"	"Venezuela"	"Albacete"	"£686.504"	"ST "	"61,95"	"68,74"
""	"Mahdi Camara"	"27"	"135"	"137"	"Fransa,Gambiya"	"Stade Rennais FC"	"£6.377.271"	"M C"	"65,98"	"66,41"
""	"Anthony Lozano"	"32"	"120"	"137"	"Honduras,İspanya"	"CD Santos Laguna"	"£607.980"	"ST "	"63,24"	"63,24"
""	"Stefan Ortega"	"32"	"137"	"137"	"Almanya,İspanya"	"Nottingham Forest"	"£11.694.673"	"GK "	"65,44"	"65,44"
""	"Robert Glatzel"	"31"	"125"	"137"	"Almanya,Eritre"	"Hamburger Sport-Verein"	"£300.000.000"	"ST "	"61,29"	"61,29"
""	"Svend Brodersen"	"28"	"126"	"137"	"Polonya,Almanya"	"Fagiano Okayama"	"£757.118"	"GK "	"64,33"	"67,4"
""	"Lukas Mai"	"25"	"125"	"137"	"Almanya"	"FC Lugano"	"£3.639.446"	"D C"	"66,78"	"71,17"
""	"Idrissa Touré"	"27"	"131"	"137"	"Gine,Almanya"	"Pisa Sporting Club"	"£5.877.256"	"WB/M RC"	"67,13"	"68,45"
""	"Ransford Königsdörffer"	"24"	"125"	"137"	"Gana,Almanya"	"SV Werder Bremen"	"£3.367.251"	"AM/ST RLC"	"61,05"	"63,45"
""	"Dilan Dávila"	"21"	"66"	"137"	"Meksika"	""	"£0"	"DM/M C"	"47,41"	"71,74"
""	"Carl Gustafsson"	"25"	"107"	"137"	"İsveç"	"Kalmar FF"	"£257.831"	"DM/M C"	"57,62"	"67,08"
""	"Aiham Ousou"	"25"	"127"	"137"	"Suriye,İsveç"	"Royal Charleroi Sporting Club"	"£5.397.835"	"D C"	"64,85"	"68,4"
""	"Abel Cedergren"	"16"	"92"	"137"	"Norveç"	"SK Slavia Praha"	"£4.754.999"	"AM/ST R"	"52,33"	"69,52"
""	"Philipp Köhn"	"27"	"123"	"137"	"İsviçre,Almanya"	"AS Monaco"	"£1.318.995"	"GK "	"62,94"	"67,7"
""	"Asahi Uenaka"	"23"	"121"	"137"	"Japonya"	"Yokohama F･Marinos"	"£3.429.286"	"AM/ST C"	"61,1"	"65,38"
""	"Mads Mikkelsen"	"17"	"90"	"137"	"Norveç"	"Tromsø IL"	"£4.782"	"AM RLC"	"54,97"	"73,82"
""	"Henrik Haraldsen"	"17"	"83"	"137"	"Norveç"	"Football Club København"	"£1.514.164"	"D C"	"51,88"	"72,24"
""	"Lucas Laux"	"22"	"102"	"137"	"Almanya"	"SV Eintracht Trier 05"	"£59.690"	"D C"	"59,85"	"75,13"
""	"So Kawahara"	"27"	"122"	"137"	"Japonya"	"Kawasaki Frontale"	"£3.762.480"	"DM C"	"63,9"	"66,39"
""	"Ryan Trevitt"	"22"	"116"	"137"	"İngiltere"	"Brentford"	"£287.014"	"DM/M C"	"60,43"	"68,76"
""	"Rodrigo Barbosa"	"16"	"75"	"137"	"Portekiz"	"Futebol Clube do Porto"	"£1.047.417"	"AM/ST C"	"52,95"	"76,24"
""	"Amankwah Forson"	"22"	"114"	"137"	"Gana"	"Norwich City"	"£4.494.400"	"M/AM RC"	"61,79"	"71,12"
""	"Manuel Simões"	"16"	"76"	"137"	"Portekiz"	"Sporting Clube de Portugal"	"£845.193"	"ST "	"53,48"	"76,4"
""	"Eom Ji-Sung"	"23"	"114"	"137"	"Güney Kore"	"Swansea City"	"£3.588.000"	"M/AM RL"	"59,57"	"66,01"
""	"Vinicinho"	"21"	"125"	"137"	"Brezilya"	"BRA"	"£9.872.454"	"AM RLC"	"61,04"	"66,38"
""	"Tadeo Allende"	"26"	"122"	"137"	"Arjantin,İtalya"	"Inter Miami CF"	"£2.784.964"	"AM RL"	"62,14"	"63,16"
""	"Joaquín Lavega"	"20"	"115"	"137"	"Uruguay"	"FLU"	"£5.166.866"	"AM/ST RL"	"61,42"	"71,28"
""	"Bryan Zurmühle"	"16"	"74"	"137"	"İsviçre"	"FC Lugano"	"£206.514"	"ST "	"50,86"	"73,7"
""	"Musa Touré"	"19"	"92"	"137"	"Avustralya,Liberya,Gine"	"Randers Football Club"	"£2.344.176"	"ST "	"53,19"	"70,66"
""	"Giuseppe Bovalina"	"20"	"102"	"137"	"Avustralya,İtalya"	"Vancouver Whitecaps FC"	"£1.998.778"	"D/WB RL"	"55,08"	"69,16"
""	"Daniele Quieto"	"19"	"99"	"137"	"Venezuela,İtalya"	"Blu-neri Milano"	"£1.887.427"	"AM LC"	"58,57"	"74,82"
""	"Mansour Ouro-Tagba"	"20"	"109"	"137"	"Togo,Amerika Birleşik Devletleri,Almanya"	"1. FC Köln"	"£3.262.380"	"AM/ST L"	"58,9"	"70,94"
""	"Lovro Zvonarek"	"20"	"116"	"137"	"Hırvatistan"	"FC Bayern München"	"£3.067.934"	"M/AM RC"	"61,44"	"70,86"
""	"Omar Moreno"	"20"	"98"	"137"	"Meksika"	"Mazatlán Fútbol Club"	"£939.425"	"AM R"	"54,91"	"70,54"
""	"Bailey Cadamarteri"	"20"	"109"	"137"	"Jamaika,İtalya,İngiltere"	"Wrexham"	"£3.739.200"	"ST "	"60,62"	"73,01"
""	"Enver Kulašin"	"22"	"115"	"137"	"Bosna Hersek"	"Gaziantep Futbol Kulübü A.Ş."	"£2.825.955"	"M/AM RC"	"62,47"	"71,5"
""	"Kauê"	"21"	"86"	"137"	"Brezilya"	"COR"	"£865.911"	"GK "	"51,83"	"70,88"
""	"Marcos Luna"	"22"	"119"	"137"	"İspanya"	"Almería"	"£2.794.844"	"D/WB R"	"62,99"	"71,27"
""	"Aiden McCallion"	"17"	"71"	"137"	"İskoçya"	"Rangers"	"£318.000"	"M C"	"48,69"	"72"
""	"Ale García"	"22"	"121"	"137"	"İspanya"	"Las Palmas"	"£3.474.111"	"AM RL"	"62,1"	"68,34"
""	"Mateo Mendia"	"21"	"118"	"137"	"Arjantin"	"Club Atlético Boca Juniors"	"£5.867.098"	"D/DM C"	"62,43"	"71,08"
""	"Alfie Dorrington"	"20"	"108"	"137"	"İngiltere"	"Tottenham Hotspur"	"£4.122.986"	"D C"	"59,65"	"72,28"
""	"Rubén López"	"21"	"106"	"137"	"İspanya"	"Coruña"	"£389.460"	"DM/M C"	"59,49"	"72,95"
""	"Yannis Addich"	"16"	"77"	"137"	"Fransa"	"RC Strasbourg Alsace"	"£1.266.062"	"AM C"	"48,81"	"70,13"
""	"Yoel Lago"	"21"	"117"	"137"	"İspanya"	"Vigo"	"£5.254.377"	"D/DM C"	"64,8"	"74,26"
""	"Juan Carlos Pontones"	"21"	"84"	"137"	"İspanya,Bask Bölgesi"	"U. Murcia"	"£283.028"	"D/AM R"	"51,51"	"71,44"
""	"Luka Vrbančić"	"20"	"113"	"137"	"Hırvatistan"	"NK Osijek"	"£3.353.122"	"M/AM C"	"61,2"	"71,92"
""	"Villum Berthelsen"	"19"	"112"	"137"	"Danimarka"	"Portsmouth"	"£702.429"	"M/AM C"	"62,63"	"74,06"
""	"Abdel Rahim Alhassane"	"23"	"125"	"137"	"Nijer,Nijerya"	"Oviedo"	"£4.417.547"	"D L"	"64,76"	"69,08"
""	"Arnau Casas"	"21"	"110"	"137"	"İspanya"	"Sport Clube União Torreense"	"£2.929.661"	"D/DM C"	"58,5"	"70,03"
""	"Rok Schaubach"	"20"	"104"	"137"	"Slovenya"	"NK Aluminij Kidričevo"	"£645.735"	"D RC"	"56,6"	"70,24"
""	"Luc de Fougerolles"	"19"	"104"	"137"	"Kanada,İngiltere"	"Fulham"	"£2.643.507"	"D C"	"57,67"	"71,57"
""	"Kotaro Honda"	"19"	"66"	"137"	"Japonya"	"Shonan Bellmare"	"£30.846"	"D C"	"47,67"	"71,88"
""	"Lócio"	"19"	"88"	"137"	"Brezilya"	"VDG"	"£1.081.782"	"M/AM C"	"55,51"	"75,37"
""	"Benjamin Arthur"	"19"	"109"	"137"	"İngiltere"	"Brentford"	"£7.796.747"	"D C"	"62,23"	"74,95"
""	"Enso González"	"20"	"102"	"137"	"Paraguay"	"Wolverhampton Wanderers"	"£3.740.000"	"AM R"	"58,19"	"73"
""	"Shinnosuke Fukuda"	"25"	"119"	"137"	"Japonya"	"Kyoto Sanga F.C."	"£2.165.181"	"D/WB R"	"60,33"	"64,17"
""	"Sander Lægreid Johansen"	"16"	"76"	"137"	"Norveç"	"Fredrikstad FK"	"£1.895.157"	"ST "	"49,05"	"70,89"
""	"Zaid Tchibara"	"19"	"101"	"137"	"Togo,Almanya"	"FC Schalke 04"	"£982.603"	"M/AM R"	"56,38"	"71,2"
""	"Thiago Martínez"	"18"	"98"	"137"	"Arjantin"	"Club Social y Deportivo Defensa y Justicia"	"£3.232.686"	"DM/M RC"	"57,97"	"74,47"
""	"Kevin Gutiérrez"	"19"	"94"	"137"	"Arjantin"	"Club Atlético Rosario Central"	"£2.152.185"	"DM/M/AM C"	"53,27"	"69,99"
""	"Idan Trau"	"18"	"62"	"137"	"İsrail,Romanya"	"Maccabi Tel-Aviv"	"£440.614"	"GK "	"44,89"	"67,79"
""	"Amadou Niang"	"20"	"107"	"137"	"Senegal,Birleşik Arap Emirlikleri"	"Al-Ain FC"	"£6.683.790"	"D RC"	"60,3"	"73,5"
""	"Máximo Oses"	"20"	"105"	"137"	"Arjantin"	"Club Atlético Belgrano"	"£6.565.810"	"AM RL"	"59,33"	"73,19"
""	"Emeka Adiele"	"18"	"89"	"137"	"İngiltere,Nijerya"	"FC Utrecht"	"£2.547.681"	"D/WB/AM L"	"49,48"	"66,7"
""	"Riccardo Paonessa"	"16"	"74"	"137"	"İtalya"	"Juventus"	"£995.565"	"ST "	"51"	"74,45"
""	"Jeremy Kandje Mbambi"	"17"	"91"	"137"	"Belçika"	"Pisa Sporting Club"	"£2.945.216"	"D C"	"55,1"	"73,6"
""	"Joel Canchimbo"	"20"	"108"	"137"	"Kolombiya"	"Club Deportivo Popular Junior F.C. S.A."	"£751.762"	"M/AM RL"	"58,77"	"71,21"
""	"Rodriguinho"	"19"	"80"	"137"	"Brezilya"	"INT"	"£865.911"	"AM RL"	"54,1"	"76,6"
""	"Lucca"	"18"	"104"	"137"	"Brezilya"	"SPO"	"£4.849.527"	"AM RL"	"57,33"	"71,14"
""	"Kornel Miściur"	"18"	"82"	"137"	"İngiltere,Polonya"	"Liverpool"	"£248.917"	"GK "	"54,67"	"76,35"
""	"Josías Palais"	"19"	"100"	"137"	"Arjantin"	"Club Atlético Independiente"	"£4.048.428"	"AM LC"	"58,95"	"74,87"
""	"Jon Esenga"	"18"	"96"	"137"	"İngiltere,Kongo Demokratik Cumhuriyeti"	"Fulham"	"£2.319.667"	"D LC"	"54,6"	"70,95"
""	"Dante González"	"18"	"89"	"137"	"Arjantin"	"Club Atlético Boca Juniors"	"£1.765.780"	"M RC"	"55,95"	"75,51"
""	"Lan Jovanović"	"19"	"102"	"137"	"Slovenya"	"FC Koper"	"£1.074.381"	"GK "	"57,89"	"72,45"
""	"Latrell Aken"	"17"	"103"	"137"	"Hollanda"	"AZ Alkmaar"	"£5.098.820"	"D/WB R"	"55,9"	"69,77"
""	"Nicolas"	"18"	"99"	"137"	"Brezilya"	"SPO"	"£3.679.908"	"D/WB/M/AM LC"	"57,44"	"73,37"
""	"Yahya Idrissi"	"17"	"75"	"137"	"Fas,İngiltere"	"Casciavit Milano"	"£738.895"	"AM/ST RLC"	"46,48"	"67,35"
""	"Dylan Moody"	"17"	"99"	"137"	"İngiltere"	"Southampton"	"£301.875"	"GK "	"55,61"	"70,75"
""	"Saïd Remadnia"	"16"	"76"	"137"	"Cezayir,Fransa,Tunus"	"Olympique de Marseille"	"£1.164.950"	"AM/ST L"	"52,33"	"75,59"
""	"Adam Ayari"	"17"	"84"	"137"	"Fransa,Tunus"	"Paris Saint-Germain"	"£323.212"	"M/AM C"	"52,38"	"72,64"
""	"Lyan"	"16"	"83"	"137"	"Brezilya"	"BAH"	"£462.300"	"AM RL"	"53,07"	"73,98"
""	"Pedro Guimaraes"	"17"	"85"	"137"	"Amerika Birleşik Devletleri,Brezilya"	"Orange County SC"	"£314.892"	"D L"	"52,38"	"72,27"
""	"Tom Teillol"	"17"	"70"	"137"	"Fransa"	"AS Saint-Étienne"	"£511.609"	"D/AM R"	"47,63"	"70,18"
""	"Rayan Aït Amer"	"17"	"67"	"137"	"Fransa,Cezayir"	"AS Saint-Étienne"	"£470.127"	"M/AM L"	"47,74"	"72,13"
""	"Santino Carrizo"	"17"	"84"	"137"	"Arjantin"	"Club Atlético Chacarita Juniors"	"£467.059"	"M/AM LC"	"52,91"	"73,38"
